,Reporter intensity corrected 2 01,Reporter intensity corrected 3 01,Reporter intensity corrected 4 01,Reporter intensity corrected 5 01,Reporter intensity corrected 6 01,Reporter intensity corrected 7 01,Reporter intensity corrected 8 01,Reporter intensity corrected 9 01,Reporter intensity corrected 10 01,Reporter intensity corrected 2 02,Reporter intensity corrected 3 02,Reporter intensity corrected 4 02,Reporter intensity corrected 5 02,Reporter intensity corrected 6 02,Reporter intensity corrected 7 02,Reporter intensity corrected 8 02,Reporter intensity corrected 9 02,Reporter intensity corrected 10 02,Reporter intensity corrected 2 03,Reporter intensity corrected 3 03,Reporter intensity corrected 4 03,Reporter intensity corrected 5 03,Reporter intensity corrected 6 03,Reporter intensity corrected 7 03,Reporter intensity corrected 8 03,Reporter intensity corrected 9 03,Reporter intensity corrected 10 03,Reporter intensity corrected 2 04,Reporter intensity corrected 3 04,Reporter intensity corrected 4 04,Reporter intensity corrected 5 04,Reporter intensity corrected 6 04,Reporter intensity corrected 7 04,Reporter intensity corrected 8 04,Reporter intensity corrected 9 04,Reporter intensity corrected 10 04,Reporter intensity corrected 2 05,Reporter intensity corrected 3 05,Reporter intensity corrected 4 05,Reporter intensity corrected 5 05,Reporter intensity corrected 6 05,Reporter intensity corrected 7 05,Reporter intensity corrected 8 05,Reporter intensity corrected 9 05,Reporter intensity corrected 10 05,Reporter intensity corrected 2 06,Reporter intensity corrected 3 06,Reporter intensity corrected 4 06,Reporter intensity corrected 5 06,Reporter intensity corrected 6 06,Reporter intensity corrected 7 06,Reporter intensity corrected 8 06,Reporter intensity corrected 9 06,Reporter intensity corrected 10 06,Reporter intensity corrected 2 07,Reporter intensity corrected 3 07,Reporter intensity corrected 4 07,Reporter intensity corrected 5 07,Reporter intensity corrected 6 07,Reporter intensity corrected 7 07,Reporter intensity corrected 8 07,Reporter intensity corrected 9 07,Reporter intensity corrected 10 07,Reporter intensity corrected 2 08,Reporter intensity corrected 3 08,Reporter intensity corrected 4 08,Reporter intensity corrected 5 08,Reporter intensity corrected 6 08,Reporter intensity corrected 7 08,Reporter intensity corrected 8 08,Reporter intensity corrected 9 08,Reporter intensity corrected 10 08,Reporter intensity corrected 2 09,Reporter intensity corrected 3 09,Reporter intensity corrected 4 09,Reporter intensity corrected 5 09,Reporter intensity corrected 6 09,Reporter intensity corrected 7 09,Reporter intensity corrected 8 09,Reporter intensity corrected 9 09,Reporter intensity corrected 10 09,Reporter intensity corrected 2 10,Reporter intensity corrected 3 10,Reporter intensity corrected 4 10,Reporter intensity corrected 5 10,Reporter intensity corrected 6 10,Reporter intensity corrected 7 10,Reporter intensity corrected 8 10,Reporter intensity corrected 9 10,Reporter intensity corrected 10 10,Reporter intensity corrected 2 11,Reporter intensity corrected 3 11,Reporter intensity corrected 4 11,Reporter intensity corrected 5 11,Reporter intensity corrected 6 11,Reporter intensity corrected 7 11,Reporter intensity corrected 8 11,Reporter intensity corrected 9 11,Reporter intensity corrected 10 11,Reporter intensity corrected 2 12,Reporter intensity corrected 3 12,Reporter intensity corrected 4 12,Reporter intensity corrected 5 12,Reporter intensity corrected 6 12,Reporter intensity corrected 7 12,Reporter intensity corrected 8 12,Reporter intensity corrected 9 12,Reporter intensity corrected 10 12,Reporter intensity corrected 2 13,Reporter intensity corrected 3 13,Reporter intensity corrected 4 13,Reporter intensity corrected 5 13,Reporter intensity corrected 6 13,Reporter intensity corrected 7 13,Reporter intensity corrected 8 13,Reporter intensity corrected 9 13,Reporter intensity corrected 10 13,Reporter intensity corrected 2 14,Reporter intensity corrected 3 14,Reporter intensity corrected 4 14,Reporter intensity corrected 5 14,Reporter intensity corrected 6 14,Reporter intensity corrected 7 14,Reporter intensity corrected 8 14,Reporter intensity corrected 9 14,Reporter intensity corrected 10 14,Reporter intensity corrected 2 15,Reporter intensity corrected 3 15,Reporter intensity corrected 4 15,Reporter intensity corrected 5 15
Reporter intensity corrected 7 07,0.4017529520145785,0.40609643212101576,0.40509676093446856,0.40162037333122164,0.400461352490384,0.40644286684432424,0.4012874376235133,0.4049939414697419,0.40252338810804267,0.4269845472068522,0.4196624495479747,0.4289661736499733,0.41554312849539937,0.4239885607406077,0.42743700354594844,0.4207944843045549,0.42437367616369887,0.4218158613135075,0.40134201694514327,0.41076082662540275,0.403404979281928,0.40841771711144365,0.4071617146890211,0.40647376604120267,0.4031141434548112,0.4055930180328503,0.40354380162289,0.3963223633708309,0.39313776092927205,0.3976825741662992,0.39369320576629585,0.3989385236820062,0.3906349199572312,0.39355940724159877,0.3952670529722272,0.3920792624932179,0.42350337728814824,0.43592880754291197,0.42816076223941457,0.43370627908825093,0.4333651005318742,0.43529005635567747,0.42660309709925426,0.4288227428045725,0.4292922525878902,0.42242922420946316,0.4157464744932371,0.42377227856210153,0.4133167992783324,0.4234335808853194,0.41672864250405295,0.4111632349522394,0.4141777907361614,0.4133225777704674,0.9907201165111096,0.9938925065881229,0.9894400684302007,0.9930930976274172,0.9884608948180602,1.0,0.9920075611501279,0.9898258452780272,0.9892869788416054,0.47298726346381426,0.47529206010201225,0.4762070989188916,0.47592836134968564,0.4753673769872693,0.47279825424464544,0.4707474018733895,0.4706354270874211,0.4748319042254431,0.4041142596158265,0.4121029534039449,0.40818376651719923,0.4133087396385324,0.408774344077114,0.40925171418931405,0.41043145555452676,0.4035710400166019,0.4070047673917551,0.3958090803958377,0.4001901204423432,0.4004850011886043,0.3930388442008677,0.3992964752074766,0.396398012728477,0.3940195335846331,0.39595244106708116,0.40058220598792843,0.3934208974805942,0.3933636709423458,0.3911199624021883,0.39470886336265654,0.38775758203307353,0.38740664689777704,0.3884757780790448,0.3912685018103556,0.3887749069523677,0.3928492464648047,0.4037800121903678,0.39720395689144455,0.3967476971165961,0.39498541461844394,0.3970625946030089,0.3932076099053196,0.3941666673001519,0.39518768024921813,0.3825954986954704,0.3870497962208865,0.38573494357263044,0.3867177090421587,0.3831187868200331,0.3807031134096382,0.37398547810511196,0.3747175517595173,0.3824572894862183,0.36995289487450156,0.37911058656831803,0.3776390546394718,0.37351311701775514,0.36726612643903456,0.37665428162430004,0.36938231317494674,0.375678750572341,0.37253490381181453,0.4037927654917235,0.4073152117754573,0.4085195492975665,0.4061230757549859
Reporter intensity corrected 8 07,0.39980258422881626,0.402223772473705,0.4017210810577144,0.3992678248603123,0.3982215367193411,0.40221494068043734,0.40000041955986637,0.40228919379164924,0.4008867194094005,0.4271237510227013,0.4230763733156709,0.4283399830785551,0.41978879864320967,0.4274218569152178,0.4286565515788688,0.4242457100665016,0.4273869057239916,0.4257241140392217,0.39606936299992157,0.40333386477066735,0.3978345859197971,0.40113578224679697,0.3995939530567926,0.3997253111715912,0.39734459697522845,0.39990721812468555,0.3980359169395437,0.39410399424660425,0.39299254898126723,0.39583771094458403,0.3934624504492009,0.3970271380730919,0.39035865377653695,0.39397167177483505,0.39479952278521807,0.3920200811317563,0.4256920569264856,0.4355482189566828,0.4313971484520201,0.4332204720790386,0.43537869377545113,0.4351232012179023,0.42975850055338294,0.43240828160502864,0.43213156728065255,0.42011156919346065,0.4159964854720978,0.42101128303801444,0.4143915613273193,0.42126992836950816,0.41671000122831237,0.412395247419039,0.41383269047668586,0.41392579174316596,0.9956403367277649,0.9954910831588262,0.9964166908326705,0.9963142458046609,0.9962513892950211,0.9920075611501279,1.0,0.9942677598420486,0.99754282935543,0.4736345072521246,0.4723320365960813,0.47399400523019125,0.47439090892890007,0.4725588585006447,0.47177750775286514,0.4686629966572712,0.47170214129349264,0.47404630545946697,0.40786647520604935,0.40878023924247586,0.4104008821786348,0.4124101872575412,0.41081240279229475,0.41085181176195346,0.41212299092242655,0.40586121157416843,0.40932026769660507,0.39277220982756006,0.39491189059604276,0.3954585298782,0.3901650626628436,0.3950901697288287,0.3922748666722469,0.3906578520896231,0.3934182772290548,0.3952466514117094,0.39111467292886065,0.39105448760792005,0.3905011061411857,0.39184870681691253,0.38689164834388684,0.38670708282592,0.38781039445449633,0.39187088782879864,0.38992181453823005,0.3958283658533136,0.40456605021461356,0.3994445477630439,0.39942780116831245,0.39812681969413366,0.4002770984127786,0.39644198754286153,0.3968116689922968,0.3983998501726889,0.3808287152474459,0.38310021783036846,0.38337925949476676,0.38452421378588436,0.38234005867278037,0.3784104489358806,0.3732178582531607,0.3742685260969216,0.3816413340518285,0.3723121145321134,0.37984804285769136,0.37897377271020555,0.37642032924770263,0.3692084058808845,0.3788948979412561,0.37208674389673485,0.37789932154093275,0.3749197564165689,0.4011212665297094,0.4047731175154848,0.40530443889421114,0.40528850455316434
Reporter intensity corrected 9 07,0.39873068001176937,0.4005528378639075,0.4005697728990108,0.3978949527309864,0.39737082060635687,0.4005340288719873,0.39858474825743145,0.40064505184284926,0.39985235914038475,0.4217185800482663,0.41821039282526506,0.423114013786801,0.4140028031632494,0.42136623307014065,0.42443371982295425,0.4189993365690593,0.4217409503261281,0.4203075783765107,0.39650375728163845,0.4032604748756632,0.3980781057639296,0.40114152735073916,0.39997861242764704,0.39964405326163205,0.3983921848454993,0.3996749776372451,0.39835018160738933,0.3937369787474081,0.3933248859231168,0.3957820843323682,0.3936009683981505,0.3967906960493794,0.3902242406227064,0.39364152287744864,0.395309360386257,0.3919485636620858,0.42561809931398126,0.43467548580508286,0.43069990562663846,0.43223972705409947,0.4339522347766025,0.4339805148235795,0.4290936389701898,0.43088023174600737,0.4309804919816903,0.42204067227554615,0.41865555693312984,0.42304552600000994,0.41623865129485055,0.42306882279683833,0.41920229194531355,0.41464847030139335,0.4164587712589523,0.4169685707013439,0.9948692253269968,0.9925986713053355,0.995190255313112,0.9926988950675423,0.9925707775654172,0.9898258452780272,0.9942677598420486,1.0,0.9948383685638363,0.4714767893551413,0.47034099905049337,0.4719806979792482,0.4723173117872904,0.4705215079523688,0.46998212050636945,0.4688302957360254,0.46933376215420564,0.4719394075507506,0.40352615087862287,0.4048167960441506,0.4054949475099285,0.4090784902881077,0.4069762627484442,0.4067436752930792,0.40785835205382315,0.4024971593121728,0.4053614356403368,0.3940449398348116,0.39548557120270317,0.3956947134182612,0.3913029775421509,0.39573166562168594,0.3931846504966875,0.3925508995473886,0.394357463093137,0.3958335987449419,0.3901931313001704,0.38995858630793306,0.3900300407492706,0.3909475076944111,0.3861026251418672,0.3862417765832993,0.38740048320214526,0.39130819767828745,0.3882434094386389,0.39501954511172943,0.40360986210913147,0.3984736537759788,0.3988840969418721,0.3976948371831516,0.39928347128688957,0.39538983243148434,0.3970550249769304,0.39736430000011735,0.3825185461348225,0.3841221422090184,0.3840949074222706,0.3852552516772483,0.38416892126606145,0.3803467842114021,0.3745555718675433,0.37595370309131476,0.38285300063631333,0.3746917171563106,0.3801548063075987,0.37948494328535937,0.3784376110860744,0.37072767830490533,0.38071654181451225,0.3739448386894784,0.3790820476434123,0.37671581359132633,0.3977233626466009,0.40043666130620886,0.40060366406174036,0.40102630286653007
Reporter intensity corrected 10 07,0.4007354476461114,0.4022234538623969,0.402248596963708,0.4000466483896505,0.39943542467505494,0.40212834210360465,0.4013921867747868,0.4031929260506064,0.40181542883524984,0.426287612787189,0.4228933291808028,0.42758058752677547,0.41975196774270634,0.42703486109629196,0.4282190150647156,0.42440510594786585,0.4270431830854537,0.42612585088847627,0.39583268181478665,0.4022594924014287,0.3975081784606663,0.400070458093231,0.39851961394359076,0.39883603886484065,0.39705244228560926,0.39913046504818267,0.39745316026983474,0.392522845335216,0.39195698142554464,0.39431566537263973,0.3923213566318083,0.39542499352309984,0.3891546453691717,0.393451842478549,0.39354794155797485,0.39087850066088103,0.4268406284345673,0.4356529865198329,0.43235870291483247,0.4331115279333154,0.43587501426716024,0.4350977829584661,0.43092796985388887,0.4333990106066267,0.4333690673851099,0.42022024170409933,0.41719537537368767,0.4209900430109624,0.41594144825295926,0.4216063467717659,0.41791433652315757,0.4139275104692597,0.41512113241570187,0.41511504867798554,0.9963789554480282,0.9943040089473414,0.9969177986284922,0.9949798664039103,0.9970936733745334,0.9892869788416054,0.99754282935543,0.9948383685638363,1.0,0.47633969376166696,0.47387508168815273,0.4756783170174741,0.4762480401826115,0.47382382200490386,0.47445951128594427,0.47143709609954115,0.47442485504578624,0.4762964669070482,0.40824734677203145,0.40762998592272504,0.41012582079181076,0.41178099002341423,0.4108073606796486,0.4109308998160289,0.4118627526247592,0.4060775055705386,0.4094902669577605,0.3922912620276457,0.3935420237297251,0.3939580822639321,0.38950678877049993,0.39400139023594255,0.3912067589136238,0.3898498520630079,0.3928729798198778,0.39353901491854626,0.39085775239842585,0.39070044364005,0.390695080412956,0.3911866693750709,0.38713517380343404,0.3869521580330886,0.3881368149591017,0.3927809313393997,0.3907903322429403,0.3987513934460759,0.4064177645207534,0.40174126050033987,0.4019642175666731,0.40089107319766715,0.40259751350470957,0.3995120446271357,0.39962387894686857,0.40072273750350085,0.3821583448279226,0.38371979152487795,0.3840184863295714,0.38567868068506495,0.3841166350509348,0.3799982993873678,0.3750973479643485,0.37635399358900995,0.38347739298717004,0.37419513888168837,0.3800399854935087,0.3799064319548632,0.37834537948476593,0.3710324951045062,0.38048493452290294,0.37395359821044066,0.37938000272942685,0.37675459594635735,0.39906591266926544,0.40268105886123995,0.40279529333066055,0.4033910879391671
Reporter intensity corrected 2 08,0.4222695488087398,0.4228779161506189,0.42234508063013815,0.4223560254860882,0.41988334501029606,0.4232860539587725,0.42226434745401864,0.4233559468097347,0.42342137642545735,0.4120203240698489,0.4090149673760989,0.4120749259821636,0.4037041408262339,0.4123742820061416,0.4127220747593573,0.4090848775983042,0.41236661498418725,0.40970682573319755,0.387500335254664,0.393966413689883,0.3905421664016821,0.3926648754196759,0.3926530110422342,0.39215923098230426,0.3864878622679585,0.3931526480678815,0.38936826418189235,0.41504497259448137,0.4142807195090711,0.4161760096413599,0.41408226848808616,0.41661026903125575,0.41004472357097854,0.41609196764061535,0.4136770013052684,0.4128429900421927,0.5243967748249965,0.5320435510662821,0.5324094484763066,0.5312184398588018,0.5359887410412205,0.5334468503076438,0.5284139452725518,0.5327032771845126,0.531253595581389,0.4707582265403802,0.4687611492278686,0.46883881402883765,0.46509746981387257,0.47035225827010085,0.4677605238575842,0.46320386841237454,0.46352375093690895,0.463086031306779,0.47443036202395517,0.47334303829257074,0.4722160519683301,0.4731144226815709,0.47179496444379193,0.47298726346381426,0.4736345072521246,0.4714767893551413,0.47633969376166696,1.0,0.9913669427903962,0.995282716289977,0.9962031782036725,0.9892062636729092,0.9954686102035023,0.9915801593526562,0.9973819819501634,0.9966232758411026,0.4370877829217527,0.42815141907196375,0.4403859679818922,0.43739687951566125,0.43843380298297696,0.4377888534212727,0.44095539681358425,0.43537002281691245,0.4394989364589233,0.3880695298560588,0.38939868015353973,0.39235356461499793,0.38691736009975747,0.3893600710782195,0.38868796209239953,0.3865586649040683,0.39129900247137983,0.39124494164404006,0.4202433134079792,0.42038528536801606,0.42086275243510296,0.4228541567609918,0.41740969308874337,0.4172645560720586,0.4185551837627204,0.4218193863999244,0.41982561036347993,0.44362674684947967,0.4468537321901861,0.44361426506822466,0.4427834230259149,0.4448444065656316,0.4449627526650405,0.4452082354791627,0.4413623930084769,0.4441067014558512,0.3708683875050027,0.3752300711131129,0.3747161854149567,0.3729241834314326,0.3719795771137949,0.36991593276818424,0.3648563681478574,0.3607883149760658,0.37296207260479197,0.3736963330141051,0.3817400218890668,0.3803844981463645,0.37954395323425455,0.3740411189537462,0.3819983296398694,0.3737479803535364,0.37937857196934843,0.3785852652604554,0.40906794517426676,0.4114803487553581,0.4125741637180754,0.4114580569541414
Reporter intensity corrected 3 08,0.4228637867899149,0.42882584927469103,0.4261046310171927,0.42494958498029134,0.4206715008652149,0.42779185472006004,0.4225958695625249,0.4261241621179253,0.4240048197889331,0.4144123151177745,0.40645073124629216,0.4145821626106956,0.4023107406621879,0.411471225757756,0.4141462245645142,0.4077310446561252,0.411397593337128,0.4075842292941283,0.39125833482402145,0.40174532406382935,0.39500602307487515,0.4002970087895571,0.40039585271764994,0.3979357115874057,0.39106761369670284,0.3978443119059027,0.39361322995442855,0.42430576395679465,0.41950212587131064,0.4247125104412676,0.41957478415419913,0.4250516913358954,0.4148947756315669,0.4213652624226909,0.4196971637729566,0.4179757862883944,0.5229788017303943,0.5350247228281062,0.5285910691793919,0.5346302317052456,0.5333092935399288,0.5351857663691777,0.5250170192097802,0.5292002705463418,0.5290994485578554,0.4776840744380222,0.47028738941927173,0.47534417780529015,0.4671766227938528,0.47596050958478703,0.4691386957241147,0.4652438010204364,0.467671309025608,0.465422294829573,0.4744588616405119,0.47612061744650674,0.4695671637218675,0.47493148290423637,0.46986015471406917,0.47529206010201225,0.4723320365960813,0.47034099905049337,0.47387508168815273,0.9913669427903962,1.0,0.9968727740032813,0.9960625740784299,0.9935582731440078,0.9924541634392102,0.9912952604299161,0.9905968997680297,0.9941579844479047,0.43327995409593895,0.4294608989006958,0.43746681882061306,0.438918227777964,0.43648624331328384,0.43598241643799907,0.4393983940629524,0.4326078790493835,0.4367683868353482,0.3949337480591084,0.4004674443854164,0.40231478343391053,0.3952804597856121,0.39874041864190923,0.3963082157372385,0.39492073445301246,0.39760879947899846,0.40247731056521774,0.4288460741735042,0.4294103424994893,0.4255507694955431,0.43307699950020445,0.4237253678219089,0.4230740452359215,0.42365265912663264,0.42637078858393357,0.4236963277227719,0.43368028358892485,0.4405867220409427,0.43446041634440974,0.43316060265601714,0.43433396921338735,0.43464668864816597,0.43427857839090456,0.4325421221136899,0.43429241376817984,0.3727284536577572,0.38068380794393397,0.37770868215820597,0.3762304945514262,0.37304452424947737,0.3716364488930705,0.36605871987273353,0.36217048883961356,0.3729815867193307,0.37238261187991534,0.3824033075282218,0.37976774753858483,0.37665590907500074,0.3713174312230244,0.37985028588258374,0.37198795173055826,0.37728662088203424,0.37623996819068284,0.41037474280540637,0.4130999162864457,0.4145272427975313,0.41169361576452346
Reporter intensity corrected 4 08,0.42331322983159503,0.42748762150554603,0.425921257132251,0.42490915805823987,0.4209528520114103,0.4277225972631067,0.4230031721089557,0.42645802086330087,0.4245378815622678,0.41432490189786,0.40723984671785446,0.41426139549508906,0.4026068877663828,0.4117944665267369,0.4140732587420637,0.4082010346755684,0.41192160452932425,0.4081386617000834,0.39068631513866814,0.40028184056134714,0.3942583646794298,0.3990943861750241,0.39893528328732747,0.39696008333300525,0.3901641628725492,0.39714201648517494,0.39283412526875455,0.4235678514943712,0.4193296316710745,0.4240209506393503,0.41937799361843053,0.42439620518987436,0.4147700327263689,0.42113141035755147,0.41940511611423936,0.41782028224490597,0.5227785426327654,0.5338174992678911,0.5291074305352553,0.5332831595348523,0.5337366839821869,0.5348367565483821,0.5254673504497896,0.5294732569996904,0.5291113268813734,0.4765938547757488,0.47042229238091576,0.474066152773424,0.46696714159930697,0.4752924634167846,0.46915084595636525,0.4651330513068405,0.467149821751833,0.4652244568496285,0.4760309950398642,0.4767799606033248,0.4714218331558672,0.47595246296632227,0.47146240221340163,0.4762070989188916,0.47399400523019125,0.4719806979792482,0.4756783170174741,0.995282716289977,0.9968727740032813,1.0,0.9990809680068022,0.9945032313679297,0.9952273703162298,0.9930552889174858,0.9939696697733431,0.9974325270620984,0.4349143865499129,0.43058439198572934,0.4391524522231782,0.43949819765121684,0.4380531518911035,0.43739258581989415,0.4408611555057716,0.4342810780463521,0.4385225689491486,0.39434989886494715,0.3988631541548267,0.4013323944751859,0.39416303338057784,0.39749975072912236,0.3956247133640001,0.39395235869722356,0.3970839071442063,0.4010159299267546,0.42691177596673674,0.4273069002001063,0.42459622856588886,0.4302726648955441,0.4224173964475129,0.4218513755656011,0.422733710997806,0.4253184871142916,0.4228127353167379,0.43720498809968816,0.4436454195161645,0.4381700031974086,0.4365300586820363,0.4380004059937339,0.4383636341993646,0.43800243808535055,0.43580317981818717,0.4379081410102562,0.37273152213967686,0.3802049356077248,0.3778472645492215,0.3760115151314528,0.37330809106471413,0.3714250495808142,0.3661901835096326,0.36204762702023796,0.3733908321473942,0.3718869758404922,0.38221805716368573,0.3796719444331188,0.3768820221435405,0.37155378040513143,0.379823568235362,0.3718822885267946,0.37735187291508904,0.37625443217696797,0.40905207670874133,0.41169718979153747,0.41326616481744866,0.4104643385313522
Reporter intensity corrected 5 08,0.42315906702428685,0.4263889096206357,0.4250656345451252,0.424466583026826,0.42078841236979336,0.4266349574888793,0.4229070884341718,0.4257793792095004,0.4243590420811226,0.4144553722164745,0.40872872240709573,0.4144564529649883,0.40360677417489427,0.4127006501506634,0.41448356743059095,0.40924031434205616,0.41278602426058597,0.40919488156001066,0.39100141746938777,0.3997026619061417,0.3943416859102298,0.39845457196790013,0.39838383773698494,0.3967817632424925,0.39016792839890013,0.3973717740340118,0.3930121552055795,0.42241660771135997,0.4190212761336429,0.4229751810106067,0.41911970506318524,0.4233586483933864,0.41460175484296047,0.4208119622318117,0.4189236170092538,0.41757250953158664,0.5238658131886385,0.5341372918702897,0.5305096096449562,0.5336341781898246,0.5349347741052822,0.5352417184374068,0.5268937481119101,0.5308755062929233,0.5303316319515391,0.47658138896167135,0.47117100176374394,0.473869723107939,0.4676015748561026,0.4752891645514523,0.4699705091105382,0.4657673432617721,0.4675059225731553,0.46584445506129063,0.47609814803656025,0.4764271433321219,0.4720817065017961,0.475779771317217,0.47193939290187387,0.47592836134968564,0.47439090892890007,0.4723173117872904,0.4762480401826115,0.9962031782036725,0.9960625740784299,0.9990809680068022,1.0,0.9937535948931873,0.9956936793074247,0.9927628195313217,0.9948884601982392,0.9979233056407443,0.43603312641109526,0.4308283783354777,0.4402113880711295,0.4397403642376443,0.4389004365744963,0.43818652399891694,0.44161776677241915,0.43521535241313175,0.4395225349382348,0.39391132814284435,0.39758854770102203,0.4001649986391078,0.39340650459634086,0.3966040733043135,0.39509785827606714,0.3930683886337425,0.39621699955804274,0.39960024812599,0.42606062695231056,0.4263414024014111,0.42456182710243956,0.42907512320978697,0.42125896106119043,0.4212897129445826,0.4223310918016217,0.4244149027562714,0.42208992918199084,0.43940110514409636,0.44505845880046785,0.4403241666926162,0.43876406448199967,0.44033952604999893,0.44071055711736873,0.4403257985877753,0.43786237114490806,0.4401143113249835,0.3730201241218083,0.3796479241864308,0.3778854731626588,0.3759598015937649,0.3737755368850052,0.3718388885233811,0.3665479640621726,0.36225896644778466,0.3740161669346724,0.37276963574664324,0.38272050537670793,0.38034104428865695,0.37817070654282925,0.37271533457735084,0.3808234555079405,0.3728065240186272,0.37858368983433194,0.377373930044492,0.4091615304279587,0.4118021225065787,0.4132977468273717,0.41103616100874335
Reporter intensity corrected 6 08,0.421797683035118,0.42772787302656484,0.4250078028935461,0.4234407364206798,0.4196037887967947,0.4269779662469643,0.42099596907100745,0.42534624766012863,0.42271154210351153,0.4121733183167447,0.40417147201068326,0.41385347265642924,0.39894947929036423,0.40884063084520006,0.4113175575212149,0.4050142749453436,0.40887457909541763,0.404540532951241,0.3913268027600087,0.4018256188664038,0.39485021436725537,0.4003651176294814,0.40046757663667787,0.3977642033995446,0.39109096944748245,0.3978514557657093,0.39357238478832673,0.4230941225351095,0.4184745145488383,0.42344917646907126,0.41884673774160636,0.42379949680598894,0.4137022731938821,0.4196366648395747,0.4195716006337037,0.4168849301615366,0.5185953922969555,0.530914576384761,0.5245694858493336,0.531613012593088,0.5299110470705996,0.5314619330105181,0.5221539290119389,0.5251364323004136,0.5249933234837147,0.4750727626783918,0.4680636385811346,0.4742481426098575,0.46437675624631136,0.47388276267564844,0.4669696877562593,0.46258766194546563,0.46481279863499575,0.463098009281166,0.47485114456216226,0.47633570953128695,0.46953727761994374,0.47500344770850944,0.46942007294901467,0.4753673769872693,0.4725588585006447,0.4705215079523688,0.47382382200490386,0.9892062636729092,0.9935582731440078,0.9945032313679297,0.9937535948931873,1.0,0.9886801681582955,0.9909882562572301,0.9878909728487192,0.993526792638367,0.4282871132733343,0.42600391653322317,0.4332063130010986,0.43453288280140645,0.43207664866558426,0.4312368744204278,0.43517182372094143,0.428251508220938,0.43203766308349517,0.3926476042985287,0.3984931645906114,0.4007945050751747,0.39292817853048057,0.3969088819804094,0.39448014205304105,0.3938855930832863,0.39526961396689336,0.4021972891189602,0.42438663983661223,0.4247793978850373,0.42092516111216777,0.42794096206359283,0.4189230714666492,0.4181862174682256,0.41913768988154093,0.4203768160515693,0.4171175756981346,0.43240394204683824,0.44078007488899035,0.4339062222720481,0.43249941943403836,0.43350831326991895,0.4341115975849347,0.43369216295533447,0.43170591063999003,0.4334456526651649,0.3713037769496233,0.37979242965109605,0.37628148500440856,0.37456627111342944,0.37144641698442216,0.3700688607168209,0.3643672810231959,0.3612937783738683,0.3714538914291757,0.371068245281107,0.38270514443152065,0.37910468851721124,0.37579630234993583,0.3709374814639518,0.3789460622544608,0.3707299136905096,0.376651868119844,0.3752533628651175,0.40821417661375975,0.4110209982841967,0.41242725809748254,0.4089491089224918
Reporter intensity corrected 7 08,0.42078184699302423,0.42266310409548835,0.4219121798007611,0.4218482367602349,0.41883272958315115,0.4234700334649574,0.42139845050735986,0.42341089288216,0.422106480082383,0.4140071382982968,0.40945465307312934,0.41261178293423173,0.4061907430997044,0.41392662143420095,0.4146452515997678,0.4108828046819001,0.4134259879912102,0.41101474608662064,0.38979188655639563,0.3971287218249789,0.393091623198739,0.39581111733896523,0.3958934471736285,0.3957543464375124,0.3893089863664687,0.39511506882369696,0.39172718149356783,0.418147517115521,0.4160719391880798,0.4189036655701931,0.4159104563809465,0.4193172364473332,0.4122617424013654,0.41891523393832425,0.414492064427498,0.41465596717447367,0.522777544633413,0.5298996234322214,0.5292567306833023,0.5289316859225265,0.5325831506626888,0.5314970077833048,0.5252774961441465,0.5290656849983459,0.5293330925428171,0.4767917832501855,0.4738480709351813,0.47433511725912214,0.4715270613836166,0.47705525690293654,0.4734748174618715,0.46955755708204217,0.47024571004700283,0.46872642350151,0.47366434471750457,0.4726304912284118,0.46998184629849865,0.472221564646992,0.47125064607285233,0.47279825424464544,0.47177750775286514,0.46998212050636945,0.47445951128594427,0.9954686102035023,0.9924541634392102,0.9952273703162298,0.9956936793074247,0.9886801681582955,1.0,0.9921835102923876,0.9954707511916467,0.9960455739487102,0.4360613567262744,0.42703901786723586,0.43848821772688423,0.4370939807196179,0.43743652968170815,0.4379585927951309,0.43971990483139267,0.4340032620144078,0.4383343719800472,0.3945399113620636,0.3965054038856056,0.3990246685397344,0.39430896671721727,0.3962081221859442,0.3951550328317899,0.3927124758005311,0.3972943401993513,0.397681835080735,0.42529441500609494,0.4256658754290039,0.42448768638011103,0.42822352636498684,0.4223365102658129,0.4222548778794915,0.4231649187434862,0.42626076859171985,0.4244288768630259,0.44206532069706916,0.44516628409307185,0.44151696232125687,0.4404648196382537,0.4420781352122011,0.4421164383966874,0.4418325948123205,0.43984115246542493,0.4415368125869912,0.37443901521135453,0.3794756764793731,0.3781432149768207,0.37695329406716316,0.37519547876204573,0.3744092310797435,0.3687809579339835,0.36580119452820803,0.37598132637683684,0.37631249107057624,0.3831671886783775,0.3817471148951106,0.3809673080069325,0.3759146699364785,0.38338010756365815,0.37570920690954906,0.38054067445550166,0.3800027768235056,0.40713628554886033,0.40907987441494403,0.41012785312109007,0.4091032497782975
